feature	S1A	S1B	S2A	S2B	S3A	S3B	S4A	S4B	S5A	S5B	S6A	S6B
K13934	506.871428571429	257.154761904762	488.5	275.833333333333	1212.75	139.163095238095	299.416666666667	16.5	1042.55	1227.41547619048	192.75	302
K13935	506.871428571429	257.154761904762	488.5	275.833333333333	1212.75	139.163095238095	194.416666666667	16.5	1042.55	1227.41547619048	192.75	302
K13936	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K13938	6.53809523809524	1.82142857142857	2	0.833333333333333	0	2.49642857142857	0	2	3027.75	1122.56547619048	0	8
K13940	2433.43333333333	2603.35	1793.43333333333	2428.58333333333	1672.01666666667	1523.08333333333	71.5	1077.15	885.633333333333	1705.61666666667	1447.1	2066.26666666667
K13950	1178.4	1635.2	1630.6	1247	704.333333333333	181.933333333333	257.266666666667	311.733333333333	1291.4	1381.6	553.133333333333	735.533333333333
K13953	4271.81031746032	4402.71284271284	4027.76085858586	3929.56186868687	3274.74444444444	5520.89920634921	1680.88888888889	3171.73333333333	4564.09166666667	5172.21547619048	2620.55833333333	5098.43888888889
K13954	2187.6630952381	2311.69642857143	1518.75	1696.45833333333	1326.125	1185.99642857143	8609.16666666667	973.541666666667	3762.375	2304.44047619048	1081	1583
K13955	0	0.363636363636364	0.363636363636364	0.909090909090909	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K13963	716.25	602.125	125.5	1748.75	1480	817.5	7	263	78	494.125	525.625	1003.25
K13979	9.17142857142857	3.77142857142857	0	1.25	1.24444444444444	6.47142857142857	1737.86666666667	80.4	5931.16666666667	1794.60714285714	0	3.33333333333333
K13990	186.25	144.375	23.5	1093.75	1447.5	741.25	1.25	0	38	195.875	326.375	740.75
K13991	1.77777777777778	1.33333333333333	0	2.22222222222222	0	0	0	0	0.888888888888889	0	0	0
K13992	1.77777777777778	1.33333333333333	0	2.22222222222222	0	0	0	0	0.888888888888889	0	0	0
K13993	381.622222222222	272.999747474747	165.710858585859	1232.43686868687	1633.11944444444	1316.16944444444	12603.2055555556	75209.8777777778	446.855555555556	421.697222222222	462.208333333333	923.819444444444
K13995	1.3	0.5	0	1.25	0	0.3	81	0	2503.16666666667	576.666666666667	0	0
K14051	4.32142857142857	1.57142857142857	0	0	0	1.57142857142857	0	0	0	0.982142857142857	0	0
K14052	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K14054	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K14055	37.4761904761905	22.4166666666667	92.9285714285714	244.464285714286	88.5952380952381	133.827380952381	0.464285714285714	22.8333333333333	1891.57142857143	452.886904761905	657.916666666667	325.511904761905
K14056	3.75	1.25	0	0	0	1.375	0	0	29.25	0.625	0	0
K14058	61.0539682539683	31.25	145.928571428571	718.769841269841	111.345238095238	170.627380952381	8974.93095238095	64.75	4805.87698412698	3111.97023809524	915.166666666667	3017.7619047619
K14059	23.7166666666667	9.58333333333333	4.91666666666667	28.75	2	7.175	86.75	33.75	2967.5	682.875	16	56.9166666666667
K14060	0.25	0	0	0	0	0.25	6	0	429.833333333333	88.75	0	0
K14062	6.32142857142857	2.07142857142857	0	0	0	2.32142857142857	0	0	58.5	0.982142857142857	0	0
K14063	1	0.25	0	0	0	0.375	0	0	29.25	0	0	0
K14064	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K14067	6.33333333333333	3.5	0	7.5	0	1	0	0	5.66666666666667	0	0	0
K14083	35.7777777777778	19.3333333333333	0	42.2222222222222	0	6	0	0	32.8888888888889	0	0	0
K14086	0	0	0	1.66666666666667	3	2.66666666666667	0	0	0	0	0	1.66666666666667
K14087	0	0	0	1.66666666666667	3	2.66666666666667	0	0	0	0	0	1.66666666666667
K14088	0	0	0	1.66666666666667	3	2.66666666666667	0	0	0	0	0	1.66666666666667
K14090	0	0	0	1.66666666666667	3	2.66666666666667	0	0	0	0	0	1.66666666666667
K14136	32.4	23.6	9.6	17	0.6	4.2	31.6	55.4	1.4	7.6	7.8	9.2
K14155	6617.42261904762	5653.9433982684	4340.35887445887	6595.42893217893	8877.2869047619	10219.8543650794	2214.33095238095	3250.64444444444	3097.41031746032	5808.8746031746	4965.48333333333	6751.63412698413
K14159	0	0	0	0	0	0	8538.91666666667	1.16666666666667	0	2.5	0	0
K14160	8.11111111111111	4.83333333333333	0	9.72222222222222	0	1	1319.2	0	6.55555555555556	0	0	0
K14161	517.727777777778	403.433333333333	94.6	407.555555555556	37.6	67.75	1932.4	235.6	923.255555555556	1128.28333333333	43.8	70.2
K14162	517.727777777778	404.033333333333	94.6	407.555555555556	38	69.15	1978.86666666667	262.4	923.255555555556	1128.78333333333	43.8	70.2
K14165	0	0	0	0	0	0	8590.16666666667	1.16666666666667	0	2.5	0	0
K14166	0	0.363636363636364	0.363636363636364	0.909090909090909	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K14170	577.12619047619	573.7	312.795238095238	1250.63095238095	850.495238095238	1642.57738095238	8651.93095238095	114.6	4984.45476190476	3497.15357142857	1318.46666666667	3967.52857142857
K14187	35.9761904761905	22.4166666666667	92.9285714285714	244.464285714286	88.5952380952381	132.327380952381	0.464285714285714	22.8333333333333	167.571428571429	262.386904761905	657.916666666667	325.511904761905
K14188	4024.18888888889	3404.74696969697	3174.0303030303	2765.32575757576	4049.84166666667	5707.45	1601.275	2864.67777777778	1209.15	2373.38055555556	2311.49166666667	2531.05555555556
K14189	2.75	3.83333333333333	8	0	0.444444444444444	1	12144.1333333333	74933.5	18	0.625	0	1.33333333333333
K14205	3107.15	1615.2303030303	2627.69696969697	910.214646464646	4933.04166666667	7740.52222222222	2928.40833333333	3096.44444444444	3520.22222222222	3141.76388888889	1233.125	1408.30555555556
K14218	20213.2531746032	20182.5348484848	16321.3193722944	23433.4224386724	19424.6484126984	18792.2119047619	80628.0464285714	84429.1	41331.7515873016	32662.5928571429	15237.9416666667	30701.9511904762
K14219	29435.0746031746	29948.8658008658	23355.5658008658	33275.847041847	30961.005952381	25597.8876984127	91782.0154761905	199604.022222222	36220.1912698413	34978.9301587302	19002.7083333333	38712.0587301587
K14220	10861.2146825397	10511.311038961	8483.22532467532	12014.0851370851	12498.1265873016	12323.2642857143	50086.7702380952	79383.9416666667	13807.9817460317	13567.4630952381	7623.85833333333	15554.9654761905
K14221	10060.7341269841	9634.32348484848	7911.96753246753	12231.402958153	12972.8718253968	11377.8599206349	36095.1011904762	41783.8333333333	19543.7253968254	15360.344047619	7819.2	15135.7857142857
K14222	5626.05952380952	5729.76363636364	4592.91720779221	6772.12337662338	5838.87023809524	4843.41349206349	16585.1976190476	39750.7611111111	7389.72698412698	7240.42579365079	3977.21666666667	8018.00912698413
K14223	12089.0396825397	11684.6140692641	10263.120021645	14070.3982683983	14403.5932539683	10448.5170634921	56184.6285714286	117349.333333333	15579.9817460317	15120.6547619048	8151.16666666667	18215.1821428571
K14224	17707.2666666667	17730.2699134199	14137.8591991342	20555.3196248196	18601.7079365079	16565.4007936508	57865.7011904762	119602.052777778	29321.2865079365	22861.8150793651	11782.6333333333	23697.2496031746
K14225	23851.405952381	24148.6269480519	19033.49004329	28895.4076479076	27200.6726190476	23206.0634920635	55062.8238095238	83889.5944444444	36600.4746031746	32401.0507936508	16874.7833333333	36166.5865079365
K14226	6204.67619047619	6090.03560606061	5078.67251082251	7234.6158008658	7520.98134920635	5529.43849206349	22724.1392857143	77179.1277777778	10497.126984127	8598.27579365079	4190.43333333333	8401.25079365079
K14227	10569.2694444444	10233.5914502165	8079.32716450216	13730.0768398268	11813.9920634921	10683.7603174603	62624.1238095238	41822.9722222222	26609.9357142857	20915.3765873016	8784.28333333333	21038.4003968254
K14228	33916.8619047619	33927.3877705628	27681.5746753247	38841.6370851371	37188.2761904762	30697.7650793651	87395.2380952381	164448.505555556	43132.0849206349	41563.9837301587	22588.4083333333	45031.9873015873
K14229	16832.0511904762	17178.8396103896	13688.9241341991	20175.9859307359	18797.380952381	16845.9837301587	40651.9404761905	119334.394444444	17953.3079365079	18861.826984127	12980.975	21307.5615079365
K14230	20767.9837301587	20278.4019480519	17289.56504329	23160.6298701299	24663.5948412698	21534.0912698413	92937.1821428571	159184.227777778	31585.0468253968	26261.4507936508	14528.6	26248.3781746032
K14231	9372.46984126984	9361.90097402597	7263.29145021645	10188.1562049062	10031.5813492063	9380.02658730159	26192.4976190476	41289.4222222222	8862.11031746032	9408.95515873016	6892.875	11355.0146825397
K14232	12426.2682539683	13026.2873376623	10509.0480519481	16669.6002886003	14089.0182539683	10317.8234126984	28268.9119047619	42393.8555555556	20882.3928571429	18827.0587301587	8732.40833333333	19371.9349206349
K14233	24342.5206349206	24952.0555194805	19956.4067099567	27728.2132034632	25774.0837301587	21655.0642857143	60873.0904761905	122054.236111111	30272.6134920635	29651.4686507936	16915.4833333333	32717.4281746032
K14234	21481.3396825397	21637.5499278499	18091.7114357864	24916.3906926407	23936.9432539683	21282.130952381	45184.673015873	84849.4611111111	23595.8650793651	26182.976984127	13428.1833333333	28628.6321428571
K14235	5717.59285714286	5858.33560606061	4636.18084415584	7042.8658008658	6338.00357142857	5396.18015873016	39505.6809523809	77170.9944444444	7572.69365079365	7330.25079365079	4530.69166666667	8264.00912698413
K14236	9948.23015873016	9401.93376623377	7865.41948051948	10665.9693362193	11835.8452380952	11878.648015873	18056.4142857143	42595.8805555556	8586.62142857143	9912.1373015873	6252.225	11236.523015873
K14237	17956.1079365079	18066.7615800866	14258.1996753247	21547.8870851371	19497.9206349206	17568.7805555556	47064.7297619048	44868.2944444444	25596.9238095238	23716.5055555556	13421.85	25015.5900793651
K14238	41.9761904761905	27.9166666666667	94.9285714285714	252.797619047619	88.5952380952381	134.494047619048	31.1309523809524	26.8333333333333	166.738095238095	268.720238095238	633.25	314.511904761905
K14260	5247.26507936508	5047.06666666667	4940.02857142857	4567.96428571429	4864.80912698413	6056.63293650794	9887.33928571428	3293.09444444444	7143.87142857143	6851.78412698413	3291.125	6127.18412698413
K14261	16.8714285714286	10.1547619047619	5.66666666666667	19.1666666666667	1	2.49642857142857	786.8	35	3029.08333333333	1136.89880952381	9	28.6666666666667
K14266	0	0	0	0	0	0	998	0	0	0	0	0
K14267	81.7666666666667	51.8	74.2	498.583333333333	24.35	47.1	8670.93333333333	101.116666666667	4634.55	2863.78333333333	272.85	2718.65
K14268	1.21666666666667	0	0	0.833333333333333	0	0.55	0	0	2998.5	1121.58333333333	0	0
K14274	24.6214285714286	27.0714285714286	5	72.5	0.444444444444444	6.62142857142857	1169.26666666667	14	545.633333333333	1008.41547619048	41	53.3333333333333
K14287	5.53809523809524	1.57142857142857	8	0.833333333333333	0	2.12142857142857	20482.3666666667	74923.1666666667	3016.5	1125.06547619048	0	0
K14333	0.25	0	0	0	0	0.25	0	0	429.833333333333	88.75	0	0
K14335	0.966666666666667	0	0	0.833333333333333	0	0.3	457	0	476.466666666667	950.433333333333	0	0
K14337	32.4	23.6	9.6	17	0.6	4.2	31.6	55.4	1.4	7.6	7.8	9.2
K14338	0	0.363636363636364	0.363636363636364	0.909090909090909	0.888888888888889	0	0	0	0	0	0	2.66666666666667
K14339	32.4	23.6	9.6	17	0.6	4.2	31.6	55.4	1.4	7.6	7.8	9.2
K14347	1191.60476190476	1638.52142857143	1631.6	1253.66666666667	705.333333333333	184.429761904762	9670.23333333333	312.9	4321.73333333333	2513.41547619048	554.383333333333	749.783333333333
K14348	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	8637.91666666667	1.16666666666667	29.25	3.48214285714286	0	0
K14392	72.9511904761905	78.755303030303	134.892207792208	283.540043290043	97.5702380952381	159.994047619048	0.464285714285714	48.2333333333333	216.121428571429	367.086904761905	746.266666666667	390.028571428571
K14393	55.7992063492063	31.7183982683983	13.8386363636364	38.4646464646465	2.875	15.4714285714286	8751.18333333333	59.3166666666667	3039.95555555556	1135.16547619048	14.8	54.075
K14414	18.7380952380952	4.57142857142857	1.25	16.6666666666667	1	7.82142857142857	8590.16666666667	1.91666666666667	9.58333333333333	5.98214285714286	7	36.25
K14415	69.1214285714286	49.3714285714286	23.2	34	1.6	11.3714285714286	23193.6833333333	37547.3333333333	11.8	20.6821428571429	15.6	18.4
K14441	783.178968253968	747.166666666667	232.595238095238	1945.43650793651	2226.80357142857	2299.37738095238	14611.580952381	37580.6666666667	3356.62698412698	1817.42857142857	1116.20833333333	2019.59523809524
K14445	423.763095238095	338.278571428571	239.528571428571	2315.63095238095	1844.9869047619	1170.24761904762	14462.2976190476	37577.55	1948.05476190476	2658.29642857143	1600.75833333333	4321.29523809524
K14446	8.11111111111111	4.83333333333333	0	9.72222222222222	0	1	0	0	6.55555555555556	0	0	0
K14447	8.11111111111111	4.83333333333333	0	9.72222222222222	0	1	0	0	6.55555555555556	0	0	0
K14448	8.11111111111111	4.83333333333333	0	9.72222222222222	0	1	0	0	6.55555555555556	0	0	0
K14449	8.11111111111111	4.83333333333333	0	9.72222222222222	0	1	0	0	6.55555555555556	0	0	0
K14451	5.66666666666667	3	0	6.66666666666667	0	1	0	0	5.33333333333333	0	0	0
K14470	0	0	0	0	0	0	31.6	53.6	0	1	0	0
K14475	1.21666666666667	0	0	0.833333333333333	0	0.55	18	0	2998.5	1121.58333333333	0	0
K14519	0	0.6	0	0	0.4	1.4	15.8	26.8	0	0.5	0	0
K14520	0	0	0	0	0	0	6	0	0	0	0	0
K14534	0	0	0	0	0	0	0	29.25	0	0	0	0
K14540	4593.01388888889	4013.42196969697	3447.2053030303	3808.82575757576	4817.59166666667	7243.275	1608.825	2952.67777777778	3077	4602.68055555556	3066.89166666667	6232.38055555556
K14584	0.666666666666667	0.5	0	0.833333333333333	0	0	0	0	0.333333333333333	0	0	0
K14585	0.666666666666667	0.5	0	0.833333333333333	0	0	0	0	0.333333333333333	0	0	0
K14588	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	47	0	29.25	0.982142857142857	0	0
K14591	4.32142857142857	1.57142857142857	0	0	0	1.57142857142857	0	0	0	0.982142857142857	0	0
K14596	4.32142857142857	1.57142857142857	0	0	0	1.57142857142857	0	0	0	0.982142857142857	0	0
K14623	37.5	34.375	10.25	101.25	13.75	22.75	446.25	19.75	82.5	90.375	61.125	107
K14631	0.666666666666667	0.5	0	0.833333333333333	0	0	0	0	0.333333333333333	0	0	0
K14645	2250.33333333333	3151.26666666667	3038.66666666667	2413.33333333333	1400.06666666667	330.066666666667	568	321.333333333333	2565	2707	1079.66666666667	1421.66666666667
K14647	0	0.363636363636364	0.363636363636364	0.909090909090909	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K14652	1392.10277777778	1346.51363636364	804.805303030303	2835.15909090909	2269.96111111111	2400.90277777778	15588.55	38284.9833333333	5357.02222222222	3841.79166666667	1212.325	4719.525
K14660	8.11111111111111	5.33333333333333	0.625	9.72222222222222	0.875	2.125	0	0	6.55555555555556	0	0	0.625
K14665	0	0.363636363636364	0.363636363636364	0.909090909090909	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K14680	0	0	0	0	0	0	15.8	26.8	0	0.5	0	0
K14682	22.2880952380952	5.82142857142857	55	464.583333333333	22.75	39.2464285714286	8608.66666666667	43.9166666666667	4661	2850.56547619048	257.25	2700.25
K14698	476	375	85	380	37	62	7	207	9	82	36	61
K14727	0	0	0	0	0	0	31.6	53.6	0	1	0	0
K14731	5.91666666666667	2	1	0.833333333333333	0.75	9.875	0	0	2124.28333333333	82.4	4.5	3.5
K14733	0	0	0	0	0	0	31.6	53.6	0	1	0	0
K14742	270.109523809524	213.905303030303	188.167207792208	1994.54004329004	1561.16468253968	918.502380952381	15021.830952381	37580	4893.15476190476	3412.09523809524	1331.79166666667	3939.22023809524
K14743	32.4	23.6	9.6	17	0.6	4.2	31.6	55.4	1.4	7.6	7.8	9.2
K14744	11.4047619047619	3.82142857142857	0	0.416666666666667	0	4.19642857142857	0	0	2617.11666666667	629.548809523809	0	0
K14761	2310.47976190476	2708.09642857143	2008.21666666667	3062.66666666667	1787.525	2009.9630952381	348.116666666667	604.6	3429.93333333333	4054.61547619048	2053.9	5001.53333333333
K14762	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K14941	0	0	0	0	0	0	31.6	53.6	0	1	0	0
K14949	32.4	23.6	9.6	17	0.6	4.2	31.6	55.4	1.4	7.6	7.8	9.2
K14952	0	0	0	0	0	0	31.6	53.6	0	1	0	0
K14953	0	0	0	0	0	0	31.6	53.6	0	1	0	0
K14974	0.633333333333333	0	0	0.416666666666667	0	0.3	69	0	2502.83333333333	576.666666666667	0	0
K14977	12.1111111111111	9.43333333333333	6	10.9722222222222	9.775	3.65	401.641666666667	0	7.55555555555556	0.625	1.125	4.25
K14980	8.11111111111111	4.83333333333333	0	9.72222222222222	0	1	786.8	0	6.55555555555556	0	0	0
K14981	8.11111111111111	4.83333333333333	0	9.72222222222222	0	1	786.8	0	6.55555555555556	0	0	0
K14982	3867.35555555556	3307.43888888889	3041.61111111111	2581.77777777778	3862.96666666667	5175.92222222222	1376.91111111111	2648.73333333333	1028.03888888889	2241.36666666667	1762.36666666667	2311.02777777778
K14983	3866.05555555556	3303.00555555556	3041.61111111111	2581.77777777778	3862.96666666667	5175.92222222222	1079.07777777778	2637.23333333333	1028.03888888889	2241.36666666667	1762.36666666667	2311.02777777778
K14986	0	0	0	0	0	0	451	0	0	0	0	0
K14987	0	0	0	0	0	0	463	0	0	0	0	0
K14988	172.472222222222	91.3055555555555	179.027777777778	49.4444444444444	204.583333333333	562.305555555555	80.2777777777778	228.291666666667	42.4722222222222	143.208333333333	95.0416666666667	67.8611111111111
K14989	672.805555555556	346.638888888889	667.527777777778	324.444444444444	1417.33333333333	698.972222222222	274.694444444444	244.791666666667	149.472222222222	330.458333333333	287.791666666667	369.861111111111
K14998	7	4	0	8.33333333333333	0	1	1630.6	0	6	0	0	0
K15011	9.32777777777778	4.83333333333333	0	10.5555555555556	0	1.55	1354.55	0	3005.05555555556	1121.58333333333	0	0
K15012	9.32777777777778	4.83333333333333	0	10.5555555555556	0	1.55	1354.55	0	3005.05555555556	1121.58333333333	0	0
K15024	19.4666666666667	37.4666666666667	29.1333333333333	24.5	2.96666666666667	5.33333333333333	0	18.3666666666667	32.7333333333333	74.7666666666667	56.9666666666667	41.1333333333333
K15034	126.98253968254	115.654761904762	47.3333333333333	313.888888888889	280.666666666667	239.829761904762	6840	37466	3125.63888888889	1500.23214285714	245	408.666666666667
K15035	2333.50833333333	2254.75808080808	1379.03585858586	3137.1452020202	2552.85555555556	2898.025	9827.31388888889	1224.11111111111	791.619444444444	2399.86388888889	1579.31666666667	2557.33611111111
K15045	6	5.5	2	10	0	2.5	0	4	0	7.5	11	25
K15051	9622.4	8479.27777777778	7269.63888888889	6332.33333333333	9051.14722222222	12212.5333333333	3130.23055555556	6477.88611111111	2779.42777777778	5557.92222222222	4794.7	5884.52777777778
K15054	0.666666666666667	0.5	0	0.833333333333333	0	0	0	0	0.333333333333333	0	0	0
K15067	0	0	0	0	0	0	47.4	80.4	0	1.5	0	0
K15125	589.904761904762	605.054761904762	307.941666666667	1677.45833333333	795.775	1578.67142857143	124.675	171.35	5787.46666666667	7573.44047619048	1073.025	7630.56666666667
K15228	0.666666666666667	0.5	0	0.833333333333333	0	0	31.6	53.6	0.333333333333333	1	0	0
K15229	0.666666666666667	0.5	0	0.833333333333333	0	0	0	0	0.333333333333333	0	0	0
K15256	110.992857142857	100.5	199.695238095238	333.464285714286	122.845238095238	177.377380952381	8941.68095238095	98.875	5804.87142857143	2564.2119047619	789.491666666667	461.778571428571
K15257	48.1928571428571	31.25	98.5952380952381	264.464285714286	89.5952380952381	132.877380952381	18.2142857142857	57.8333333333333	3167.7380952381	1398.30357142857	666.916666666667	354.178571428571
K15268	6.23809523809524	2.42142857142857	0	0.833333333333333	0.4	3.59642857142857	828.4	53.6	590.75	1003.06547619048	0	0
K15269	524.777777777778	449.916666666667	288.333333333333	438.888888888889	44	87.375	362.8	398.333333333333	61.8055555555556	123	47	96
K15270	5.66666666666667	3	0	6.66666666666667	0	1	40.4	0	5.33333333333333	0	0	0
K15311	0	0	0	0	0.888888888888889	0	0	0	0	0	0	2.66666666666667
K15312	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15313	0	0	0	0	0.888888888888889	0	0	0	0	0	0	2.66666666666667
K15314	0	0	0	0	0	0	15.8	26.8	0	0.5	0	0
K15327	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15328	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15329	0	0	0	0	1.33333333333333	0	0	0	0	0	0	4
K15337	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15342	5984.48055555555	5465.23611111111	5063.40555555556	4181.45833333333	6008.91111111111	11489.75	10489.0472222222	4384.65555555556	2660.70277777778	5299.06944444444	3444.15833333333	4833.875
K15357	1.3	0.5	0	1.25	0	0.3	81	0	2503.16666666667	576.666666666667	0	0
K15358	5.66666666666667	3	0	6.66666666666667	0	1	0	0	5.33333333333333	0	0	0
K15371	1147.21666666667	1611.6	1621	1230.83333333333	703.733333333333	178.283333333333	1158.13333333333	390.333333333333	4288.5	2498.08333333333	545.333333333333	726.333333333333
K15372	0	0	0	0	0	0	48.4166666666667	0	0	0	0	0
K15383	274.513888888889	290.180555555556	283.861111111111	595.694444444444	225.958333333333	620.180555555555	6931.15277777778	37783.2083333333	207.305555555556	158.5	581.083333333333	217.319444444444
K15396	37.1928571428571	22.4166666666667	92.9285714285714	245.297619047619	88.5952380952381	132.877380952381	8575.38095238095	24	3166.07142857143	1386.47023809524	657.916666666667	325.511904761905
K15408	0.666666666666667	0.5	0	0.833333333333333	0	0	457	0	0.333333333333333	0	0	0
K15460	244.22619047619	191.791666666667	141.428571428571	1523.21428571429	1537.09523809524	877.577380952381	5949.91428571429	37527.0833333333	250.821428571429	522.261904761905	1035.04166666667	1153.0119047619
K15461	45.9428571428571	22.4166666666667	96.1785714285714	255.297619047619	89.5952380952381	138.127380952381	9053.38095238095	26.75	3170.32142857143	1388.97023809524	664.916666666667	369.761904761905
K15468	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15509	11.7777777777778	6.33333333333333	0	13.8888888888889	0	2	0	0	10.8888888888889	0	0	0
K15510	0	0	0	0	0	0	31.6	53.6	0	1	0	0
K15511	5.66666666666667	3	0	6.66666666666667	0	1	69	0	5.33333333333333	0	0	0
K15512	5.66666666666667	3	0	6.66666666666667	0	1	69	0	5.33333333333333	0	0	0
K15513	5.66666666666667	3	0	6.66666666666667	0	1	69	0	5.33333333333333	0	0	0
K15518	0	0.863636363636364	0.988636363636364	0.909090909090909	1.31944444444444	1.125	0	0	0	0	0	1.95833333333333
K15519	0	0.863636363636364	0.988636363636364	0.909090909090909	1.31944444444444	1.125	0	0	0	0	0	1.95833333333333
K15520	1178.4	1635.2	1630.6	1247	704.333333333333	181.933333333333	287.933333333333	311.733333333333	1291.4	1381.6	553.133333333333	735.533333333333
K15521	1178.4	1635.2	1630.6	1247	704.333333333333	181.933333333333	287.933333333333	311.733333333333	1291.4	1381.6	553.133333333333	735.533333333333
K15524	3.3	3.6	1.25	2.5	0.75	1	264.5	0	7	12.75	19.5	1.25
K15525	1178.4	1634.6	1630.6	1247	703.933333333333	180.533333333333	287.933333333333	311.733333333333	1291.4	1381.6	553.133333333333	735.533333333333
K15526	1178.4	1635.2	1630.6	1247	704.333333333333	181.933333333333	287.933333333333	311.733333333333	1291.4	1381.6	553.133333333333	735.533333333333
K15531	0	1.41666666666667	0	0	0	0	16.6666666666667	5.75	0	0	0	0
K15532	10.8928571428571	6.39285714285714	10	1.25	9.375	3.76785714285714	6486.475	37461	39.25	1.96428571428571	1.125	4.25
K15533	476	375	85	380	37	62	7	207	9	86.5	36	63
K15536	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	17042.3333333333	2.33333333333333	29.25	5.98214285714286	0	0
K15539	45.9428571428571	22.4166666666667	96.1785714285714	255.297619047619	89.5952380952381	138.127380952381	123.214285714286	25.5833333333333	3170.32142857143	1386.47023809524	664.916666666667	369.761904761905
K15540	8.93333333333333	2.25	0	1.66666666666667	0	3.475	18	0	1841.85	2079.61666666667	0	0
K15545	5.32142857142857	1.82142857142857	0	1.66666666666667	0	2.2797619047619	0	0	30.0833333333333	2.14880952380952	35.6666666666667	36
K15546	5.66666666666667	3	0	6.66666666666667	0	1	69	0	5.33333333333333	0	0	0
K15547	0	0	0	0	0	0	47	0	0	0	0	0
K15548	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K15549	1	0.25	0	0	0	0.375	47	0	29.25	0	0	0
K15551	15.0880952380952	6.92142857142857	0	9.16666666666667	0	3.74642857142857	8882.01666666667	54.7666666666667	7779.31666666667	2291.94880952381	0	0
K15552	14.4714285714286	6.92142857142857	0	8.33333333333333	0	3.79642857142857	8882.01666666667	54.7666666666667	5470.41666666667	1246.56547619048	0	0
K15553	1175.25476190476	1644.0683982684	1642.7803030303	1259.65909090909	706.761111111111	184.971428571429	19014.15	377.2	8682.23333333333	6080.36547619048	600.166666666667	753.583333333333
K15554	1171.35476190476	1643.0683982684	1642.7803030303	1255.90909090909	706.761111111111	184.071428571429	9959.78333333333	322.433333333333	9410.2	3764.13214285714	600.166666666667	753.583333333333
K15555	1174.89920634921	1647.20173160173	1642.7803030303	1257.57575757576	711.227777777778	192.549206349206	10028.7833333333	331.633333333333	7663.02222222222	3719.83214285714	604.366666666667	754.583333333333
K15576	4.32142857142857	1.57142857142857	4	0	0	1.57142857142857	351.8	4	0	0.982142857142857	0	16
K15577	4.32142857142857	1.57142857142857	4	0	0	1.57142857142857	351.8	4	0	0.982142857142857	0	16
K15578	4.32142857142857	1.57142857142857	4	0	0	1.57142857142857	351.8	4	0	0.982142857142857	0	16
K15580	16069.7884920635	14705.9264430014	11774.951046176	11766.6940836941	14116.1341269841	20291.1341269841	5461.98373015873	10343.1638888889	4914.41587301587	10055.1956349206	8759.2	10874.2507936508
K15581	5201.04285714286	4477.76363636364	3577.30054112554	4118.37337662338	5196.12857142857	7620.28571428571	2387.00595238095	3172.09444444444	1499.56031746032	3487.46746031746	3191.84166666667	4205.32579365079
K15582	5201.04285714286	4477.76363636364	3577.30054112554	4118.37337662338	5196.12857142857	7620.28571428571	2387.00595238095	3172.09444444444	1499.56031746032	3487.46746031746	3191.84166666667	4205.32579365079
K15583	4580.30952380952	3970.16363636364	3441.36720779221	3423.04004329004	4877.8619047619	7317.75238095238	2317.73928571429	2906.69444444444	1409.82698412698	3015.70079365079	2903.04166666667	3736.45912698413
K15584	42.4777777777778	91.6333333333333	67.55	88.4305555555556	11.75	21.2416666666667	4.675	38.375	2163.73055555556	299.033333333333	167.608333333333	150.075
K15585	42.4777777777778	91.6333333333333	67.55	85.0972222222222	11.75	20.575	4.675	38.375	2162.06388888889	296.7	121.275	87.075
K15586	32.9777777777778	62.6333333333333	59.3	63.2222222222222	7.5	14.2	0.8	27	2157.68888888889	292.2	111.4	77.2
K15587	42.4777777777778	91.6333333333333	67.55	85.0972222222222	11.75	20.575	4.675	38.375	2162.06388888889	296.7	121.275	87.075
K15598	36.3214285714286	23.9588744588745	93.2922077922078	248.70670995671	88.5952380952381	130.714285714286	330.264285714286	22.8333333333333	141.988095238095	259.071428571429	611.583333333333	262.511904761905
K15599	36.3214285714286	23.9588744588745	93.2922077922078	248.70670995671	88.5952380952381	130.714285714286	330.264285714286	22.8333333333333	141.988095238095	259.071428571429	611.583333333333	262.511904761905
