"feature"	"S1"	"S2"	"S3"	"S4"	"S5"	"S6"	"S7"	"S8"	"S9"	"S10"	"S11"	"S12"	"S13"	"S14"
"K06333"	1.38401875901876	0.465909090909091	0.0909090909090909	1.92099567099567	0.458333333333333	0.388888888888889	6.8967291967292	18.7592712842713	13.5414502164502	0.964285714285714	4.59924242424242	0.55	1.66883116883117	2.72619047619048
"K06334"	1.27290764790765	0.465909090909091	0.0909090909090909	1.92099567099567	0.458333333333333	0.277777777777778	7.28561808561809	17.7592712842713	13.5414502164502	0.630952380952381	4.26590909090909	0.55	1.66883116883117	2.72619047619048
"K06335"	0.142857142857143	0	0.0909090909090909	0.142857142857143	0	0	2.11038961038961	1.57142857142857	4.92857142857143	0.214285714285714	0	0	0.214285714285714	0.642857142857143
"K06336"	0.166666666666667	0	0	0.0833333333333333	0	0.214285714285714	0.66991341991342	4.85	4.58809523809524	0.25	0.5	0.3	0	0.25
"K06338"	0.862373737373737	0.375	0	0.876623376623377	0.375	0.222222222222222	3.76058201058201	10.7393578643579	3.98106060606061	0.333333333333333	0.833333333333333	0	0	0
"K06341"	0	0	0	0.181818181818182	0	0	0.307840307840308	0.409090909090909	0.0909090909090909	0	0	0	0	0
"K06342"	0.142857142857143	0	0	0.142857142857143	0	0.214285714285714	2.27407407407407	1.57142857142857	4.85714285714286	0.214285714285714	0	0	0.214285714285714	0.642857142857143
"K06343"	0	0	0	0	0	0	0.181818181818182	0	0	0	0	0	0	0
"K06344"	0	0	0	0	0	0	0.253246753246753	0	0.0714285714285714	0	0	0	0	0
"K06345"	0.348484848484849	0	0.0909090909090909	0.376623376623377	0	0	1.46753246753247	5.41991341991342	4.09415584415584	0.25	0	0	0	0
"K06346"	935.398412698413	334.658080808081	769.597853535354	757.876298701299	1035.79484126984	842.177579365079	729.081253006253	144.030104617605	413.838293650794	483.825901875902	1150.43257575758	1132.99722222222	573.495021645022	230.263095238095
"K06347"	1.27290764790765	0.465909090909091	0.0909090909090909	1.63528138528139	0.458333333333333	0.658730158730159	6.04373496873497	16.6433982683983	12.8616522366522	0.464285714285714	2.27272727272727	0.25	1.66883116883117	0.642857142857143
"K06348"	0.854978354978355	0	0.0909090909090909	1.33008658008658	0	0	3.21693121693122	6.21861471861472	8.76948051948052	0.464285714285714	1.77272727272727	0	1.66883116883117	0.642857142857143
"K06349"	6.58856421356421	1.48863636363636	0.215909090909091	6.59902597402597	0.583333333333333	0.658730158730159	36.4693843193843	23.6140692640693	27.1651875901876	1.94534632034632	5.53106060606061	0.55	7.04383116883117	5.35119047619048
"K06350"	41.4635642135642	111.44696969697	38.5492424242424	132.79347041847	26.1527777777778	30.6587301587302	124.523172198172	90.1946248196248	99.3477633477633	185.52867965368	69.3977272727273	69.5833333333333	19.7104978354978	43.4345238095238
"K06351"	54.6756854256854	113.44696969697	44.3825757575758	139.707611832612	37.4027777777778	36.2777777777778	127.643121693122	92.5279581529581	114.347763347763	203.52867965368	89.7260101010101	80.3333333333333	22.1650432900433	50.2678571428571
"K06360"	0	0	0	0	0	0.214285714285714	0	0	0	0	0	0	0	0
"K06370"	4.76893939393939	1.21590909090909	0.215909090909091	5.63798701298701	0.5	0	27.157190957191	17.775974025974	18.5524891774892	1.125	4.39772727272727	0	6.82954545454546	1.625
"K06371"	5.20472582972583	1.30681818181818	0.215909090909091	6.13690476190476	0.5	0.111111111111111	30.4570466570467	21.4054834054834	23.8018398268398	1.33928571428571	5.69772727272727	0	7.04383116883117	4.10119047619048
"K06372"	0.878787878787879	0	0	0.636363636363636	0	0	0.987878787878788	8.33333333333333	7.5	0.5	1.27272727272727	0	1.45454545454545	0
"K06373"	2.35624098124098	1.96590909090909	0.965909090909091	2.67099567099567	0.708333333333333	3.57539682539683	7.85347522847523	17.9814935064935	14.1081168831169	0.964285714285714	3.79924242424242	2.3	2.66883116883117	1.64285714285714
"K06374"	2.35624098124098	1.96590909090909	0.965909090909091	2.67099567099567	0.708333333333333	3.57539682539683	8.0201418951419	18.6481601731602	14.1081168831169	0.964285714285714	3.79924242424242	2.3	2.66883116883117	3.72619047619048
"K06375"	2.7274531024531	0.647727272727273	0.0909090909090909	2.55735930735931	0.375	0.380952380952381	12.5166065416065	17.616341991342	16.8707431457431	0.737012987012987	3.07272727272727	0	1.66883116883117	1.89285714285714
"K06376"	3.91666666666667	0.75	0.215909090909091	4.39015151515152	0.125	0	23.9825757575758	7.78409090909091	15.3575757575758	1.125	3.925	0	5.375	1.625
"K06377"	45.2321067821068	34.4227272727273	57.3901515151515	54.9056637806638	29.4599206349206	62.4261904761905	117.454148629149	45.030303030303	78.5438672438672	111.162806637807	82.0926767676768	26.8416666666667	23.2989718614719	35.8321428571429
"K06378"	13.1756854256854	12.2714646464646	12.4103535353535	41.7404401154401	9.65873015873016	14.168253968254	57.906253006253	24.3009379509379	33.1803391053391	28.5059523809524	17.7381313131313	12.3138888888889	11.7104978354978	19.6845238095238
"K06379"	5.35624098124098	1.21590909090909	0.215909090909091	6.04599567099567	0.583333333333333	0.492063492063492	30.0451418951419	21.8564935064935	24.4581168831169	1.83928571428571	7.22424242424242	0.55	7.04383116883117	4.35119047619048
"K06380"	1.16179653679654	0.465909090909091	0.0909090909090909	1.92099567099567	0.375	0.214285714285714	4.90069745069745	16.0481601731602	12.4172077922078	0.464285714285714	2.27272727272727	0	1.66883116883117	0.642857142857143
"K06381"	962.050685425685	144.306818181818	689.425505050505	659.442821067821	984.115079365079	678.992063492063	649.448316498316	62.217316017316	301.760137085137	324.689285714286	1242.41868686869	1103.83611111111	563.960497835498	133.684523809524
"K06382"	5.35624098124098	1.21590909090909	0.215909090909091	6.04599567099567	0.583333333333333	0.492063492063492	30.0451418951419	21.8564935064935	24.4581168831169	1.83928571428571	7.22424242424242	0.55	7.04383116883117	4.35119047619048
"K06383"	5.35624098124098	1.21590909090909	0.215909090909091	6.04599567099567	0.583333333333333	0.492063492063492	29.4784752284752	21.1898268398268	23.8581168831169	1.83928571428571	6.42424242424242	0.55	7.04383116883117	2.26785714285714
"K06384"	1.84235209235209	0.931818181818182	0.0909090909090909	2.42099567099567	0.916666666666667	0.76984126984127	8.64337421837422	29.8958874458874	17.0073593073593	1.29761904761905	4.63257575757576	1.1	1.66883116883117	4.80952380952381
"K06385"	7.46735209235209	1.48863636363636	0.397727272727273	7.31872294372294	0.583333333333333	0.492063492063492	38.0244107744108	22.391847041847	27.9830808080808	1.77867965367965	8.96363636363636	0.55	8.49837662337662	5.35119047619048
"K06386"	5.02290764790765	1.21590909090909	0.215909090909091	6.04599567099567	0.583333333333333	0.492063492063492	29.8784752284752	21.8564935064935	24.4581168831169	1.67261904761905	6.03106060606061	0.55	7.04383116883117	4.35119047619048
"K06387"	5.35624098124098	1.21590909090909	0.215909090909091	6.04599567099567	0.583333333333333	0.492063492063492	30.0451418951419	21.8564935064935	24.4581168831169	1.83928571428571	7.22424242424242	0.55	7.04383116883117	4.35119047619048
"K06388"	1.5974025974026	0.272727272727273	0.0909090909090909	0.779220779220779	0	0.214285714285714	8.49350649350649	2.66233766233766	6.76623376623377	0.487012987012987	0	0	0.214285714285714	1.64285714285714
"K06389"	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0
"K06390"	1.60624098124098	0.465909090909091	0.0909090909090909	1.92099567099567	0.458333333333333	0.492063492063492	6.52014189514189	18.6481601731602	12.9414502164502	0.964285714285714	3.79924242424242	0.55	1.66883116883117	2.72619047619048
"K06391"	1.60624098124098	0.465909090909091	0.0909090909090909	1.92099567099567	0.458333333333333	0.492063492063492	6.52014189514189	18.6481601731602	12.9414502164502	0.964285714285714	3.79924242424242	0.55	1.66883116883117	2.72619047619048
"K06392"	5.35624098124098	1.21590909090909	0.215909090909091	6.04599567099567	0.583333333333333	0.492063492063492	29.6451418951419	21.7731601731602	23.1914502164502	1.83928571428571	6.42424242424242	0.55	7.04383116883117	4.10119047619048
"K06393"	1.60624098124098	0.465909090909091	0.0909090909090909	1.92099567099567	0.458333333333333	0.492063492063492	6.52014189514189	18.6481601731602	12.9414502164502	0.964285714285714	3.79924242424242	0.55	1.66883116883117	2.72619047619048
"K06394"	5.24512987012987	1.21590909090909	0.215909090909091	5.96266233766234	0.583333333333333	0.380952380952381	29.8885762385762	21.7453823953824	24.3672077922078	1.83928571428571	6.72424242424242	0.55	7.04383116883117	4.35119047619048
"K06395"	1.49512987012987	0.465909090909091	0.0909090909090909	1.92099567099567	0.458333333333333	0.380952380952381	5.81357623857624	17.0481601731602	12.7505411255411	0.630952380952381	3.46590909090909	0.25	1.66883116883117	2.72619047619048
"K06396"	1.60624098124098	0.465909090909091	0.0909090909090909	1.92099567099567	0.458333333333333	0.492063492063492	6.52014189514189	18.6481601731602	12.9414502164502	0.964285714285714	3.79924242424242	0.55	1.66883116883117	2.72619047619048
"K06397"	5.35624098124098	1.21590909090909	0.215909090909091	5.96266233766234	0.583333333333333	0.492063492063492	29.9496873496873	21.7564935064935	24.2672077922078	1.83928571428571	6.72424242424242	0.25	7.04383116883117	4.35119047619048
"K06398"	5.35624098124098	1.21590909090909	0.215909090909091	6.04599567099567	0.583333333333333	0.492063492063492	30.0451418951419	21.7731601731602	23.7914502164502	1.83928571428571	7.22424242424242	0.55	7.04383116883117	4.10119047619048
"K06399"	5.35624098124098	1.21590909090909	0.215909090909091	6.04599567099567	0.583333333333333	0.492063492063492	30.0451418951419	21.8564935064935	24.4581168831169	1.83928571428571	7.22424242424242	0.55	7.04383116883117	4.35119047619048
"K06400"	9.05	3.15	9.05	7.98888888888889	21.35	34.6892857142857	16.1416666666667	0.458333333333333	7.18333333333333	9.8	10.7	14.9833333333333	14.525	4.75
"K06401"	1.27290764790765	0.465909090909091	0.0909090909090909	1.92099567099567	0.458333333333333	0.492063492063492	6.30802068302068	18.6481601731602	12.8505411255411	0.797619047619048	2.60606060606061	0.55	1.66883116883117	2.72619047619048
"K06402"	5.35624098124098	1.21590909090909	0.215909090909091	6.04599567099567	0.833333333333333	0.492063492063492	30.0451418951419	21.8564935064935	24.4581168831169	1.83928571428571	7.22424242424242	0.55	7.04383116883117	4.35119047619048
"K06403"	1.27290764790765	0.465909090909091	0.0909090909090909	1.92099567099567	0.458333333333333	0.277777777777778	6.35347522847523	18.6481601731602	12.9414502164502	0.797619047619048	2.60606060606061	0.55	1.66883116883117	2.72619047619048
"K06404"	1.27290764790765	0.465909090909091	0.0909090909090909	1.92099567099567	0.458333333333333	0.277777777777778	6.35347522847523	18.6481601731602	12.9414502164502	0.797619047619048	2.60606060606061	0.55	1.66883116883117	2.72619047619048
"K06405"	5.61020923520924	1.21590909090909	0.306818181818182	6.4745670995671	0.666666666666667	0.984126984126984	33.152405002405	24.6104617604618	29.7200216450216	2.2202380952381	7.22424242424242	0.8	7.25811688311688	7.07738095238095
"K06406"	5.61020923520924	1.21590909090909	0.306818181818182	6.4745670995671	0.666666666666667	0.984126984126984	32.9857383357383	23.9437950937951	29.7200216450216	2.2202380952381	7.22424242424242	0.8	7.25811688311688	4.99404761904762
"K06407"	6.79852092352092	1.21590909090909	0.397727272727273	7.80465367965368	0.666666666666667	0.984126984126984	36.7121933621934	30.1624098124098	38.6561688311688	2.68452380952381	9.3719696969697	0.8	8.92694805194805	5.63690476190476
"K06408"	5.18957431457431	1.21590909090909	0.306818181818182	6.33170995670996	0.583333333333333	0.706349206349206	30.1346921596922	24.7056998556999	28.1172077922078	1.75595238095238	6.07272727272727	0.55	7.04383116883117	4.35119047619048
"K06409"	9.73124098124098	3.09848484848485	6.21590909090909	10.2126623376623	7.35119047619048	13.9920634920635	35.7951418951419	50.976443001443	36.4871572871573	5.50595238095238	19.3189393939394	12.4388888888889	9.04383116883117	6.43452380952381
"K06410"	8.48124098124098	6.75757575757576	3.96590909090909	8.504329004329	2.58333333333333	3.78373015873016	32.8784752284752	23.4953823953824	27.0831168831169	8.88095238095238	9.48939393939394	4.8	8.04383116883117	8.10119047619048
"K06411"	5.35624098124098	1.21590909090909	0.215909090909091	6.04599567099567	0.583333333333333	0.492063492063492	30.0451418951419	21.8564935064935	24.4581168831169	1.67261904761905	6.03106060606061	0.55	7.04383116883117	4.35119047619048
"K06412"	51.8246753246753	7.73863636363636	24.9936868686869	28.8629148629149	30.0138888888889	34.6587301587302	53.7092833092833	28.3501803751804	66.7560966810967	34.0286796536797	59.7242424242424	54.7861111111111	13.3354978354978	14.3511904761905
"K06413"	1.60624098124098	0.465909090909091	0.0909090909090909	1.92099567099567	0.458333333333333	0.658730158730159	6.72014189514189	18.2592712842713	12.9414502164502	0.797619047619048	2.60606060606061	0.55	1.66883116883117	2.72619047619048
"K06414"	0.253968253968254	0	0.0909090909090909	0.324675324675325	0.0833333333333333	0.492063492063492	2.62247474747475	3.91385281385281	5.30562770562771	0.547619047619048	0.333333333333333	0.55	0.214285714285714	0.642857142857143
"K06415"	259.786796536797	553.660353535353	95.3270202020202	67.7483766233766	189.847222222222	334.797619047619	90.5271043771044	1492.94181096681	934.146248196248	675.714285714286	273.029797979798	237.3	68.9813311688312	252.517857142857
"K06416"	5.68957431457431	2.21590909090909	0.715909090909091	6.04599567099567	0.726190476190476	0.658730158730159	34.9650553150553	22.0787157287157	24.6406565656566	3.43928571428571	8.41742424242424	0.55	7.04383116883117	4.35119047619048
"K06417"	1.01893939393939	0.465909090909091	0.0909090909090909	1.77813852813853	0.458333333333333	0.380952380952381	4.38522126022126	16.9656204906205	7.91764069264069	0.583333333333333	2.60606060606061	0.55	1.45454545454545	2.08333333333333
"K06418"	1.42424242424242	0	0	1.27272727272727	0	0.214285714285714	1.21861471861472	0	0.142857142857143	0	2.54545454545455	0	2.90909090909091	0
"K06419"	0	0	0	0	0	0.214285714285714	0.253246753246753	0	0.0714285714285714	0	0	0	0	0
"K06421"	1.03679653679654	0	0.0909090909090909	1.42099567099567	0	0	3.43376623376623	7.4004329004329	9.04220779220779	0.464285714285714	1.77272727272727	0	1.66883116883117	0.642857142857143
"K06422"	4.78679653679654	0.75	0.215909090909091	5.54599567099567	0.125	0.214285714285714	27.7552429052429	10.6087662337662	20.7255411255411	1.33928571428571	5.19772727272727	0	7.04383116883117	2.26785714285714
"K06423"	5.35624098124098	1.21590909090909	0.215909090909091	6.04599567099567	0.583333333333333	0.492063492063492	29.9737133237133	21.8564935064935	24.3866883116883	1.67261904761905	6.03106060606061	0.55	7.04383116883117	4.35119047619048
"K06425"	6.29834054834055	0.931818181818182	0.306818181818182	7.33062770562771	0.208333333333333	0.277777777777778	31.7133718133718	20.1470779220779	28.5145021645022	2.30357142857143	9.41287878787879	0.55	10.1672077922078	6.82738095238095
"K06426"	5.02290764790765	1.21590909090909	0.215909090909091	6.04599567099567	0.583333333333333	0.492063492063492	29.8784752284752	21.8564935064935	24.4581168831169	1.67261904761905	6.03106060606061	0.55	7.04383116883117	4.35119047619048
"K06428"	1.03679653679654	0	0.0909090909090909	1.42099567099567	0	0.214285714285714	3.57926887926888	7.4004329004329	8.97077922077922	0.464285714285714	1.77272727272727	0	1.66883116883117	0.642857142857143
"K06429"	1.03679653679654	0	0.0909090909090909	1.23917748917749	0	0	3.41461038961039	6.99134199134199	9.47987012987013	0.464285714285714	2.57272727272727	0	1.66883116883117	0.642857142857143
"K06431"	1.03679653679654	0	0.0909090909090909	1.42099567099567	0	0	3.57926887926888	7.4004329004329	8.97077922077922	0.464285714285714	1.77272727272727	0	1.66883116883117	0.642857142857143
"K06432"	1.03679653679654	0	0.0909090909090909	1.23917748917749	0	0	3.61335978835979	6.99134199134199	8.87987012987013	0.464285714285714	1.77272727272727	0	1.66883116883117	0.642857142857143
"K06433"	1.01893939393939	0.375	0.0909090909090909	1.69480519480519	0.458333333333333	0.166666666666667	3.19258056758057	15.5262265512266	7.67954545454545	0.583333333333333	2.10606060606061	0.55	1.45454545454545	0
"K06434"	1.14790764790765	0.0909090909090909	0.0909090909090909	1.42099567099567	0.0833333333333333	0.492063492063492	5.50347522847523	9.85649350649351	10.8331168831169	1.13095238095238	2.90606060606061	0.55	1.66883116883117	2.97619047619048
"K06436"	1.16179653679654	0.465909090909091	0.0909090909090909	1.92099567099567	0.458333333333333	0.380952380952381	6.24236411736412	18.5370490620491	12.7747835497835	0.964285714285714	3.79924242424242	0.55	1.66883116883117	2.72619047619048
"K06438"	5.35624098124098	1.21590909090909	0.215909090909091	6.04599567099567	0.583333333333333	0.492063492063492	30.0451418951419	21.8564935064935	24.4581168831169	1.83928571428571	7.22424242424242	0.55	7.04383116883117	4.35119047619048
"K06439"	1.28950216450216	0.375	0.0909090909090909	1.42207792207792	0.375	0	6.26606541606542	11.7178571428571	13.3801948051948	0.595238095238095	1.77272727272727	0.6	1.88311688311688	1.28571428571429
"K06440"	1.24188311688312	0.375	0.181818181818182	1.70779220779221	0.375	0	10.0136844636845	14.9440476190476	23.7611471861472	1.19047619047619	1.77272727272727	0.6	2.31168831168831	2.82142857142857
"K06441"	1	1	2.75	7.5	1.5	3.5	2	0	1.75	3.07142857142857	0.75	3.17857142857143	0.5	1.25
"K06442"	1308.83704906205	990.661616161616	1130.52815656566	1407.56847041847	1454.43387445887	1346.59399350649	1053.24236411736	288.859145021645	753.110768398268	1179.89455266955	1805.53712121212	1660.13033910534	889.462824675325	511.367893217893
"K06443"	167.163888888889	522.098412698413	180.298611111111	357.344444444444	192.892857142857	207.305158730159	246.633333333333	180.392857142857	207.593055555556	465.930952380952	334.816666666667	307.516666666667	143.408333333333	132.240476190476
"K06445"	272.15119047619	368.653968253968	219.627777777778	211.6	415.237698412698	659.897619047619	161.311111111111	236.886507936508	262.119444444444	379.403968253968	345.580555555556	469.115873015873	190.320833333333	257.52619047619
"K06446"	242.191666666667	575.263888888889	173.497095959596	276.652777777778	271.617857142857	453.114484126984	179.966666666667	738.124206349206	569.204166666667	644.976984126984	342.202777777778	364.823015873016	113.219444444444	208.589285714286
"K06447"	348.039682539683	941.875793650794	142.600793650794	199.774206349206	138.561111111111	169.102380952381	140.903571428571	1939.68253968254	1185.60595238095	1023.57301587302	415.263888888889	294.667857142857	161.245833333333	493.583333333333
"K06518"	100.691053391053	269.59411976912	31.9103535353535	38.2789682539683	50.3710317460317	53.3765873015873	42.3789081289081	677.30183982684	402.347943722944	334.284920634921	86.3664141414141	79.1162698412698	31.1358766233766	135.45119047619
"K06580"	54.5	11	29	43.5	20	21	33.5	1	12	21	93.8181818181818	56	72	19.5
"K06595"	8.64520202020202	2.05681818181818	0.25	9.56818181818182	0.625	0.658730158730159	50.9365921115921	20.3118686868687	27.4716810966811	2.08333333333333	7.35606060606061	0	12.2045454545455	5.33333333333333
"K06596"	462.654761904762	1291.0996031746	220.281349206349	286.010317460317	365.623412698413	463.140476190476	182.606349206349	2092.08373015873	1311.1380952381	1274.22738095238	492.747222222222	486.428571428571	139.45	558.065476190476
"K06597"	4.625	0.75	5	17.25	99	83.3666666666667	2.5	3.25	0.125	7.5	4.25	58.2	6.16666666666667	14
"K06598"	49.3666666666667	23.3	19.7333333333333	20.575	248.757142857143	376.544047619048	2.66666666666667	66.3809523809524	33.0083333333333	12.1333333333333	68.6916666666667	206.428571428571	31.5	113.563095238095
"K06599"	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0
"K06600"	1.83333333333333	0.833333333333333	0	0.833333333333333	0.6	0.533333333333333	0.333333333333333	2.58333333333333	1.66666666666667	5	3.83333333333333	1	0	0
"K06601"	234.674747474747	327.098737373737	285.771717171717	373.666666666667	314.866955266955	487.949494949495	185.171717171717	65.5068181818182	258.184343434343	402.544444444444	364.392424242424	320.261868686869	305.410606060606	225.542929292929
"K06602"	218.802525252525	308.265404040404	257.516161616162	341.505555555556	287.869336219336	444.282828282828	172.505050505051	60.4012626262626	229.134343434343	364.427777777778	338.142424242424	288.695202020202	258.427272727273	204.60404040404
"K06603"	541.13556998557	1062.44935064935	265.002813852814	324.182828282828	267.784523809524	335.288095238095	411.450517075517	2027.01192279942	1315.23261183261	1119.72748917749	495.009848484848	372.482142857143	223.276785714286	591.963095238095
"K06605"	43.6537878787879	122.071031746032	41.0791666666667	67.7166666666667	27.022619047619	41.7107142857143	43.1462121212121	76.7896103896104	93.4919372294372	134.754761904762	53.7977272727273	21.625	26.4962121212121	109.440476190476
"K06606"	58.8287878787879	158.957142857143	73.2166666666667	121.359848484848	33.597619047619	56.3428571428571	63.1219696969697	76.3138528138528	78.5885281385281	147.421428571429	75.1227272727273	33.0833333333333	37.1795454545455	154.65119047619
"K06607"	4.3524531024531	0.75	0.125	4.54058441558442	0.125	0.380952380952381	26.0768398268398	11.6762265512266	20.1096681096681	1.33928571428571	2.625	0	5.58928571428571	4.10119047619048
"K06608"	0.545454545454545	0	0	0.818181818181818	0	0.214285714285714	1.36363636363636	0.409090909090909	0.0909090909090909	0.166666666666667	1.27272727272727	0	1.45454545454545	1
"K06609"	11.5954545454545	27.0015873015873	7.90833333333333	24.7217171717172	5.36428571428571	3.59087301587302	11.2931818181818	31.5378787878788	36.1474386724387	30.8797619047619	15.9449494949495	1.43333333333333	8.5224025974026	16.0857142857143
"K06610"	18.7651515151515	18.1458333333333	24.3333333333333	17.9518939393939	7.04166666666667	10.8928571428571	12.6988636363636	2.21590909090909	18.6136363636364	41.5416666666667	28.3806818181818	14.125	8.75	5.64285714285714
"K06714"	12.734126984127	15.1893939393939	4.64015151515151	12.2858946608947	0.791666666666667	0.214285714285714	48.8294733044733	24.8948412698413	46.9531746031746	13.0286796536797	10.3643939393939	0.428571428571429	9.13906926406926	6.22023809523809
"K06718"	25.0833333333333	40.9659090909091	29.0486111111111	66.0333333333333	128.03373015873	152.954563492063	98.4678571428571	19.3143939393939	41.6041666666667	43.625	50.1055555555556	94.5333333333333	9.43452380952381	28.827380952381
"K06720"	49.15	64.1742424242424	51.9152777777778	81.3583333333333	156.890873015873	214.435515873016	156.267857142857	25.7810606060606	54.6875	62.625	80.2722222222222	115.2	34.9178571428571	41.2988095238095
"K06726"	355.187373737374	952.312806637807	117.622222222222	214.350613275613	79.2761904761905	110.781746031746	210.052717652718	1982.42884199134	1205.4386002886	1056.26201298701	276.554797979798	130.425	54.447601010101	477.053174603175
"K06857"	179.25	524.815909090909	203.558333333333	331.558333333333	138.247619047619	192	183.333333333333	164.506060606061	221.116666666667	362.866666666667	317.343181818182	253.316666666667	118.358333333333	152.3
"K06858"	10.575	26.8928571428571	0.566666666666667	3.65833333333333	5.60238095238095	8.91706349206349	0	53.3071428571429	21.1	6.29285714285714	8.24166666666667	5.99642857142857	3.0625	85.0392857142857
"K06859"	55.5	15	24.1	2.875	5	17.1916666666667	6.4	10.5	22.3	44	76.8	2.5	134	18.25
"K06860"	26.1666666666667	69.9652777777778	38.75	79.0625	8.875	34.764880952381	37.9791666666667	19.4583333333333	40.75	58.0833333333333	31.5625	30.375	3.33333333333333	34.6785714285714
"K06861"	1737.07824675325	2102.23766233766	1229.55331890332	1647.47976190476	1715.87355699856	1720.34657287157	1095.16443001443	2320.76352813853	1905.24534632035	2491.79166666667	2338.29065656566	2134.77121212121	932.38446969697	1015.71313131313
"K06862"	667.75	45.5	504.5	425.5	839	515.5	318.25	21	137	81	847.25	934.5	323	69
"K06863"	517	27	621	33	382	66	103	0	133	142	438	557	155	25
"K06864"	1036.40782828283	157.479166666667	936.558080808081	578.254419191919	1098.64538239538	670.683080808081	451.879419191919	52.5858585858586	313.897727272727	301.208333333333	1224.10795454545	1323.91287878788	495.401515151515	148.382575757576
"K06865"	258.5	13.5	310.5	16.5	191	33	51.5	0	66.5	71	219	278.5	77.5	12.5
"K06866"	0	4.14285714285714	0	0	1.75	2.39285714285714	0	2.60714285714286	1.25	3.39285714285714	0	1.64285714285714	0	0.642857142857143
"K06867"	1189.8341991342	3585.34996392496	711.376208513709	1217.07467532468	570.849747474747	660.046771284271	687.279292929293	5229.21825396825	3508.49478715729	3734.00753968254	1421.57398989899	881.236291486292	408.464826839827	1542.73257575758
"K06869"	258.5	13.5	311.5	16.5	192	33	61.5	0	66.5	71	219	278.5	77.5	12.5
"K06870"	5	2	14	5	5	0	37	0	0	0	0	12	2	0
"K06871"	1235.34570707071	746.600757575758	984.913636363636	756.980555555555	1174.65649350649	835.416017316017	537.535858585859	1339.28535353535	1090.81363636364	1146.17579365079	1473.91035353535	1490.20613275613	510.23566017316	408.776226551227
"K06872"	1953.99054834055	2151.40245310245	1500.59978354978	1681.92994227994	1786.20768398268	1618.55450937951	1171.94101731602	2370.29269480519	2043.16756854257	2803.7509018759	2578.19545454545	2403.58589466089	1002.18663419913	1000.50757575758
"K06873"	0	0	0	0	0.5	1.33333333333333	0	0	0	0	0	2.75	0	0
"K06875"	258.5	13.5	310.5	16.5	191	33	51.5	0	66.5	71	219	278.5	77.5	12.5
"K06876"	562.190151515152	1334.50353535354	380.065025252525	622.691666666667	354.491414141414	411.416810966811	369.613636363636	1501.58217893218	1100.40744949495	1473.48888888889	708.260101010101	492.819227994228	208.876136363636	506.725432900433
"K06877"	931.121897546898	351.512247474747	790.45202020202	807.686922799423	1083.89484126984	843.351388888889	824.681271043771	130.900974025974	426.197799422799	550.756457431457	1173.37133838384	1229.53412698413	511.161688311688	211.459523809524
"K06878"	558.162121212121	648.301262626263	601.805303030303	600.556277056277	468.270382395382	408.125144300144	405.915127465127	265.465422077922	434.092857142857	968.228282828283	638.484343434343	671.290656565657	312.614015151515	275.533369408369
"K06879"	399.051984126984	1319.4869047619	160.650793650794	278.013095238095	184.741666666667	175.438492063492	160.664682539683	2109.73650793651	1284.53928571429	1238.28134920635	355.847222222222	227.085317460317	89.9875	584.758333333333
"K06880"	676.725288600289	54.8065476190476	516.609758297258	437.561201298701	871.454365079365	592.791666666667	313.365277777778	57.1841991341991	156.08363997114	132.885714285714	874.539772727273	968.038888888889	325.133116883117	137.928571428571
"K06881"	1018.7341991342	411.008080808081	771.695075757576	942.447438672439	1081.04007936508	858.375198412698	824.62475949976	173.439664502165	395.320183982684	753.840187590188	1324.11590909091	1268.93611111111	585.71645021645	225.716666666667
"K06883"	630.630555555556	150.5	589.055555555556	336.194444444444	371.994444444444	257.283333333333	307.697222222222	33.9722222222222	263.972222222222	403.433333333333	785.991666666667	599.738888888889	248.583333333333	83.5
"K06884"	80.2503968253968	72.7813492063492	74.4222582972583	71.7233044733045	66.5611111111111	77.05	101.720382395382	116.053427128427	96.6902236652237	83.6746031746032	120.263888888889	112.897619047619	65.209126984127	245.201984126984
"K06885"	654.439574314574	286.62196969697	735.717929292929	329.740945165945	483.830952380952	190.330555555556	295.301924001924	175.741251803752	338.694191919192	699.399711399711	670.581565656566	754.313888888889	201.1829004329	118.409523809524
"K06886"	2644.74678932179	4193.39832251082	1947.31711760462	2619.62090548341	2300.69617604618	2303.4806998557	2147.76644420394	4595.82640692641	3788.8814033189	4592.188997114	3243.67638888889	2806.61367243867	1420.39713203463	1776.71551226551
"K06887"	14.875	3.05	0.5	0	2.87142857142857	0.464285714285714	0.291666666666667	7.89761904761905	17.1833333333333	2.2	11.475	3.78095238095238	0	5.175
"K06888"	2084.93737373737	729.999873737374	1780.40277777778	1563.75896464646	2469.64642857143	2073.75218253968	1285.80972222222	209.682828282828	763.355303030303	1170.12777777778	2631.34583333333	2859.86944444444	1085.99285714286	448.81746031746
"K06889"	8055.11973304473	4084.30025252525	6713.54687950938	5520.48816738817	8670.44022366522	6042.47177128427	4130.23714526215	3514.2843975469	4273.47967171717	5392.55061327561	9778.0731962482	10288.7898629149	3843.71518759019	2551.15241702742
"K06890"	602.103210678211	784.416594516595	595.523737373737	856.751551226551	659.450288600289	933.156240981241	622.844745069745	192.335227272727	535.838455988456	1043.92103174603	834.017929292929	753.676948051948	594.237770562771	406.798088023088
